,Bavarian,German,GBERT_avg_prob,MBERT_avg_prob
8914,lücknlos,lückenlos,1.0,1.0
8915,lüdnboch,lüdenbach,1.0,1.0
8916,lüneburga,lüneburger,0.9999207258224488,1.0
8917,maakond'oda,maakond,0.9999994039535522,1.0
8918,mach,schließ,1.0,0.9997620582580566
8919,macht,geschieht,0.9938319325447084,0.9939496517181396
8920,machtobsicherung,machtabsicherung,1.0,1.0
8921,mackinacstroß,mackinacstraße,0.999994456768036,1.0
8922,madagaskar,madagaskars,1.0,1.0
8923,madonnenlandbohn,madonnenlandbahn,1.0,1.0
8924,magadinoebane,magadinoebene,1.0,1.0
8925,magazin,musikzeitschrift,0.999999463558197,1.0
8926,magellangons,magellangans,1.0,1.0
8927,magnetfööd,magnetfeldes,0.9999868869781494,0.9999993443489076
8928,magnetische,magnetischer,0.8404093980789185,0.9968217611312866
8929,mesosphere,mesosphäre,1.0,1.0
8930,messn,messen,0.9999983310699464,1.0
8931,kuituabund,kulturbundes,0.1841394454240799,0.9999992847442628
8932,mindaheitssproch,minderheitssprache,0.9970617890357972,1.0
8933,mindestbesoldungsgruppn,mindestbesoldungsgruppe,1.0,1.0
8934,mindt,zufließt,0.9997528791427612,0.9999510049819946
8935,mindt'a,mündet,0.999046504497528,0.9993811249732972
8936,mindunga,mündungen,0.9892678260803224,0.9938260316848756
8937,mindungsdäidas,mündungsdeltas,0.4815135896205902,1.0
8938,mindungshech,mündungshöhe,0.9999311566352844,0.9999542236328124
8939,mineroilong,mineralogen,0.9989095330238342,0.9999988675117492
8940,messstazion,messstation,1.0,1.0
8941,mineroin,mineralien,0.998134195804596,0.9991686344146729
8942,mineroiwossa,mineralwasser,0.9998888969421388,0.999939501285553
8943,minga,münchens,0.4741118848323822,0.9999834299087524
8944,minga,rosenheim,0.9530714154243468,0.3146285712718963
8945,ministarioidekret,ministerialdekret,0.7538108229637146,1.0
8946,ministarot,ministerrat,0.2766525447368622,0.9999999403953552
8947,mindaheitnsproch,minderheitensprache,0.9243217706680298,1.0
8948,milliona,mio,0.999939262866974,1.0
8949,midgmachd,teilnehmer,0.9721845984458924,0.8194413781166077
8950,midgmocht,durchsetzte,0.999011754989624,0.9991452693939208
8951,midi,hautes,0.991679847240448,0.999916136264801
8952,midlfränkischn,mittelfränkischen,1.0,1.0
8953,midm,kleinem,0.9999870657920836,0.9637709856033324
8954,midpatron,mitpatron,1.0,1.0
8955,midsamt,mitsamt,0.9123430252075196,1.0
8956,mietflechn,mietflächen,1.0,1.0
8957,mikroskopischn,mikroskopischen,1.0,1.0
8958,militäreinheitn,militäreinheiten,1.0,1.0
8959,militärflugplotz,militärflugplatz,1.0,1.0
8960,militärflugploz,militärflugplatz,1.0,1.0
8961,militärhuif,militärhilfe,1.0,1.0
8962,militärisch,militärische,1.0,0.9390689730644226
8963,militärischa,militärischer,0.999943196773529,0.979672372341156
8964,militärseelsoage,militärseelsorge,1.0,1.0
8965,millimetagenau,millimetergenau,1.0,1.0
8966,mio,millionen,1.0,0.9999867081642152
8967,mischwoid,mischwald,1.0,1.0
8968,mittelfränkischn,mittelfränkischen,1.0,1.0
8969,mittelkrombach,unterkrombach,0.9997259378433228,0.982734739780426
8970,mitteltoi,mitteltal,1.0,1.0
8971,mitten,inmitten,0.9999924302101136,0.2692596614360809
8972,mittigm,mittigem,1.0,1.0
8973,mittlan,mittleren,0.3430098295211792,0.5495098233222961
8974,mittlslowakischn,mittelslowakischen,0.9999877214431764,1.0
8975,moadbrond,mordbrand,0.5034908652305603,0.8466556668281555
8976,moadomm,maindamm,0.6177487969398499,0.999999225139618
8977,moakt,hauptort,0.4901926815509796,0.9890548586845398
8978,moakt,marktgemeinde,0.8075585961341858,0.999564290046692
8979,mittelbayerischer,mittelbayerischen,1.0,1.0
8980,misseaunskreiz,missionskreuz,0.996796488761902,0.9999970197677612
8981,missen,müssen,0.99697607755661,0.9965815544128418
8982,missioniat,missionierte,1.0,1.0
8983,mit,anhand,0.9999898076057434,0.8945197463035583
8984,mit,mithilfe,0.9980937242507936,1.0
8985,mitbegründa,mitbegründer,0.6472440361976624,0.9999992847442628
8986,mitdglied,mitglied,0.8405685424804688,0.9920592308044434
8987,mitgliad,mitglied,0.9999791383743286,0.8407072424888611
8988,mitglied,angehöriger,0.9928810000419616,0.907709538936615
8989,mitglied,hauptort,0.6665645837783813,0.9970552325248718
8990,mitglied,zählt,0.8813471794128418,0.999970555305481
8991,mitgliedan,mitgliedern,0.999999225139618,0.9917450547218324
8992,mitgliedsgmoa,mitgliedsgemeinde,0.9668048024177552,1.0
8993,mitgliedsstootn,mitgliedstaaten,1.0,1.0
8994,mitgliedstootn,mitgliedsstaaten,1.0,1.0
8995,mithologie,mythologie,0.9980919361114502,0.9969015717506408
8996,mitoabatnda,mitarbeitender,0.9925332069396972,0.9999980330467224
8997,mitschbuia,mitspieler,0.9975303411483764,1.0
8998,mitsetzn,mitsetzen,1.0,1.0
8999,mittan,mittleren,0.7782517075538635,0.9986366629600524
9000,midgliedsgmoana,mitgliedsgemeinden,0.9998696446418762,0.9998173713684082
9001,midgliedschoft,mitgliedschaft,0.9726280570030212,0.9999147653579712
9002,miassn,erklären,0.8929035067558289,0.9858790636062622
9003,michaelskiach,michaelskirche,1.0,1.0
9004,mid,per,0.3901258707046509,0.9999951720237732
9005,middelmeer,mittelmeer,0.7906677722930908,0.9999958872795104
9006,middig,mittig,0.9799138307571412,0.9999887943267822
9007,middl,mittelitalien,0.9995886087417604,0.9999859929084778
9008,middlane,mittlere,0.292592704296112,0.9837430715560912
9009,middleiropäische,subozeanische,0.9999898672103882,0.2592526078224182
9010,miassn,müssen,0.999977707862854,0.6843665838241577
9011,miabdoag,mürbteig,0.947249472141266,0.9998692870140076
9012,messvafohren,messverfahren,0.9999998807907104,1.0
9013,metaheuristischn,metaheuristischen,1.0,1.0
9014,metawissnschoft,metawissenschaft,1.0,1.0
9015,metea,meter,0.2963137030601501,0.99999338388443
9016,meteoritn,meteoriten,0.9999999403953552,1.0
9017,meteoritnkrata,meteoritenkraters,1.0,1.0
9018,methodnwissn,methodenwissen,0.9310634136199952,1.0
9019,metoigiaßarei,metallgießerei,0.9988790154457092,1.0
9020,metropolitanstod,metropolitanprovinzen,0.9999998807907104,1.0
9021,metropolitanstod,metropolitanstädte,1.0,1.0
9022,metropolitanstädt,metropolitanstädte,0.9999998807907104,1.0
9023,mettlachboch,mettlachbach,1.0,1.0
9024,metzbeag,metzberg,1.0,1.0
9025,metzgamoasta,metzger,0.9961983561515808,1.0
9026,mexico,mexiko,1.0,1.0
9027,meßbuach,meßbuch,0.9999999403953552,1.0
9028,middlfrankn,feuchtwangen,0.7987542152404785,0.9902129173278807
9029,midglied,zählt,0.7056493759155273,0.9132400751113892
9030,middlmeea,mittelmeere,0.5206305980682373,0.9979848861694336
9031,middlmeearaum,mittelmeerraum,0.9474896788597108,0.9999995827674866
9032,middlobschnid,mittelabschnitt,0.9874935150146484,0.9999971985816956
9033,middloitamoakt,mittelaltermarkt,0.9728912711143494,0.9999987483024596
9034,middloitas,mittelalters,0.9999982118606568,0.9994476437568665
9035,middlpunktsfunkzion,mittelpunktsfunktion,1.0,1.0
9036,middlrussischn,mittelrussischen,1.0,1.0
9037,middlsinn,mittelsinn,0.9998628497123718,0.9971101880073548
9038,middlweat,mittelwert,0.989680826663971,0.9999989867210388
9039,midentdecka,mitentdecker,1.0,1.0
9040,midentdeckung,mitentdeckung,1.0,1.0
9041,midfoahglengheitn,mitfahrgelegenheiten,0.9999080300331116,0.9886985421180724
9042,midgeliefat,mitgeliefert,0.5058020949363708,1.0
9043,midgeliefatn,mitgelieferten,0.2770289480686188,1.0
9044,midglida,mitglieder,0.8029388785362244,0.9993139505386353
9045,midglied,abgeordneter,0.9983827471733092,0.914120078086853
9046,middllstickl,mittelstück,0.67188960313797,0.9999998807907104
9047,middlfränkisch,mittelfränkisch,1.0,1.0
9048,middlgebiagslandschoft,mittelgebirgslandschaft,0.99999737739563,1.0
9049,middlhochdeitsch,mhd,0.8710072040557861,0.9963427782058716
9050,middlhochdeitschn,mittelhochdeutsche,0.9777597188949584,0.998391091823578
9051,middlhochdiutsche,mittelhochdeutschen,0.6632614731788635,0.9999430775642396
9052,middlholstein,mittelholstein,0.9925377368927002,0.999906599521637
9053,middlitalien,mittelitalien,1.0,1.0
9054,middlitalienischn,mittelitalienischen,0.9972892999649048,1.0
9055,middllauf,mittellauf,0.9999960660934448,1.0
9056,middllauf,mittellaufs,0.8702043890953064,1.0
9057,losglesd,losgelöst,1.0,1.0
9058,los,new,0.9994882345199584,0.9998398423194884
9059,longweilig,langweilig,0.991900622844696,1.0
9060,landkroas,region,0.9939075708389282,1.0
9061,longstreckn,langstrecken,0.9998549818992616,1.0
9062,landkroaseform,landkreisreform,0.9638621807098388,0.9999235272407532
9063,landkroasflächn,landkreisfläche,0.3873547315597534,1.0
9064,landkroass,landkreises,0.9852817058563232,0.99947190284729
9065,"""'nordkalimantan",nordkalimantan,1.0,0.999999701976776
9066,landkroas,gemeinden,0.6381387710571289,1.0
9067,landkroas,landgericht,0.7908632755279541,1.0
9068,landmassn,landmasse,1.0,1.0
9069,landrad,landrat,0.4782866835594177,1.0
9070,landratsamt,landratsamtes,1.0,1.0
9071,lateinischn,sprache,0.9975998997688292,0.9437521696090698
9072,lateinschui,lateinschule,1.0,1.0
9073,laubhügel,laubhügels,1.0,1.0
9074,laubwoidgebiet,mischwaldgebiet,1.0,0.9999988675117492
9075,laudarn,lauterach,0.8863415718078613,0.9999999403953552
9076,lauertoi,lauertal,0.9999999403953552,1.0
9077,lauf,laufe,0.9997525215148926,0.999999701976776
9078,lauf,laufes,0.9999979138374328,0.9999991655349731
9079,lauf,laufs,1.0,1.0
9080,laufend,laufende,0.999281644821167,1.0
9081,laundesparteiobfrau,landesparteiobfrau,1.0,1.0
9082,laurenzius,lorenz,0.7081471681594849,0.953094720840454
9083,laut,lautet,0.999906599521637,1.0
9084,lauta,lauter,0.999521553516388,1.0
9085,lautd,lautet,0.9982564449310304,0.9996909499168396
9086,lauterbach,buttenwiesen,0.9947677850723268,0.9999966025352478
9087,lautn,lauten,0.9294014573097228,1.0
9088,lautsprechamarkn,lautsprechermarke,0.8992881178855896,1.0
9089,lautt,lautet,0.8662275671958923,0.8985104560852051
9090,leaaunstoit,lehranstalt,0.9965421557426452,0.9998363852500916
9091,lateinischn,lateinischen'für,0.9999999403953552,0.9999999403953552
9092,landsad,landshut,0.9999963641166688,1.0
9093,lateinischn,lateinische,1.0,1.0
9094,landsbeag,landsberg,1.0,1.0
9095,landschoftli,landschaftlich,0.9999991059303284,1.0
9096,landschoftspark,landschaftspark,0.9999998211860656,1.0
9097,landschoftspflege,landschaftspflege,1.0,1.0
9098,landsknechte,landsknechten,1.0,1.0
9099,landspizn,landspitzen,1.0,1.0
9100,landtagswoih,landtagswahl,0.9970178604125975,0.9970054030418396
9101,landtagswoin,landtagswahlen,1.0,1.0
9102,landvabindung,landverbindung,0.9999999403953552,1.0
9103,landvamessa,landvermesser,1.0,1.0
9104,landwiatschoftlicha,landwirtschaftlicher,0.9953698515892028,1.0
9105,landwiatschoftliche,landwirtschaftlichen,0.9999966025352478,1.0
9106,langlebigste,langlebigsten,1.0,1.0
9107,langobardischn,langobardischen,1.0,1.0
9108,langobardn,langobarden,1.0,1.0
9109,langsama,langsamer,1.0,1.0
9110,lao,laoten,1.0,0.9999954700469972
9111,latein,lateinisch,0.9998655915260316,1.0
9112,kurpark,kurparks,1.0,1.0
9113,kurza,linker,0.9998297691345216,0.999991774559021
9114,kurzfoam,kurzform,1.0,1.0
9115,kurzn,kurzen,0.9999997615814208,0.988564908504486
9116,kyrillisch,bulgarisch,0.9951695203781128,0.9634636640548706
9117,käferboch,käferbachs,1.0,1.0
9118,käfernbeag,käfernberg,1.0,1.0
9119,kändelsbrunna,kändelsbrunnen,1.0,1.0
9120,köhlarei,köhlerei,0.9996877908706664,1.0
9121,königreich,königreichs,1.0,1.0
9122,kühbrunna,kühbrunnen,1.0,1.0
9123,künischn,künischen,1.0,1.0
9124,künstla,künstler,0.6230404376983643,0.7744296193122864
9125,künstlag'söischåft,künstlergesellschaft,0.1993244141340255,0.9999759197235109
9126,l'oise,oise,1.0,1.0
9127,laaba,laaber,0.9999997615814208,0.9999915957450868
9128,laaerbergbåd,laaerbergbad,1.0,1.0
9129,laaft,läuft,0.7098584771156311,0.9999998211860656
9130,lachgrobn,lachgraben,1.0,1.0
9131,lachsfliss,lachsflüsse,1.0,1.0
9132,lackenboch,lackenbach,0.9765526056289672,0.99968022108078
9133,lackn,lacken,1.0,1.0
9134,kurz,ganz,0.9257397055625916,0.9986230134963988
9135,kurfüstntum,kurfürstentum,0.9770256876945496,0.9999999403953552
9136,laffande,lauffähige,0.99998676776886,1.0
9137,kurfiaschtn,kurfürsten,0.9284207820892334,1.0
9138,kuituagut,kulturgut,0.9897316098213196,1.0
9139,kulinarischa,kulinarischer,1.0,1.0
9140,kumman,hervorgegangen,0.7573176622390747,0.7867490649223328
9141,kummer,kumma,1.0,1.0
9142,kummt,gerät,0.594585657119751,0.999998927116394
9143,kummt,kam,0.9082703590393066,0.986705482006073
9144,kummt,vereinigt,0.8116164803504944,0.9999993443489076
9145,kummta,kommt,0.2844514846801758,0.717678964138031
9146,kunstflugstaffe,kunstflugstaffel,1.0,1.0
9147,kunststoffreechn,heurechen,0.9976083636283876,1.0
9148,kunststoffreechn,metall,0.9999672770500184,0.5705565214157104
9149,kunstvarein,kunstvereins,0.9999879598617554,1.0
9150,kupfabeagweak,kupferbergwerk,0.9964808225631714,1.0
9151,kupfastecha,kupferstecher,0.988763391971588,1.0
9152,kupfastich,kupferstich,0.961929976940155,1.0
9153,kuratienkirch,kuratienkirche,1.0,1.0
9154,kurdischn,kurdischen,0.9999999403953552,1.0
9155,laffa,laufen,0.5303754806518555,0.9999998807907104
9156,laffband,laufband,0.9971466064453124,1.0
9157,landessproch,landessprache,1.0,1.0
9158,landesweid,landesweit,1.0,1.0
9159,landgmoa,schulzenamt,0.8895475268363953,0.2365945428609848
9160,landgnia,landgemeinde,0.8836166858673096,0.3465703725814819
9161,landgricht,landgerichts,0.5770025849342346,0.9768924713134766
9162,landguad,landgut,1.0,1.0
9163,landhaus,landhauses,1.0,1.0
9164,landkreis,kreis,1.0,1.0
9165,landesregiarung,regionalverwaltung,0.9830555319786072,0.9999999403953552
9166,laffn,laufen,0.9100836515426636,0.9999887943267822
9167,landesregiarung,landesregierung,0.9994628429412842,1.0
9168,lafft,tritt,0.3659608960151672,0.9802523255348206
9169,lafft,verläuft,0.8573870062828064,0.996729612350464
9170,lago,stausee,0.8575956225395203,0.9999986886978148
9171,laientheata,laientheater,1.0,1.0
9172,land,lands,0.9999999403953552,1.0
9173,land,staat,1.0,0.9999916553497314
9174,land,staatsgebietes,0.9786753058433532,0.7822729349136353
9175,land'm,land,1.0,1.0
9176,landesduachschnidd,landesdurchschnitt,0.9999996423721312,1.0
9177,landesfläch,landesfläche,1.0,1.0
9178,landesgengd,landesgegend,1.0,1.0
9179,landesgoatnschau,landesgartenschau,1.0,1.0
9180,landesgrenz,grenze,1.0,0.9909157752990724
9181,landesgrenzn,landesgrenzen,1.0,1.0
9182,landeshauptmann,landesparteiobmann,1.0,0.99985271692276
9183,landeskiach,landeskirche,1.0,1.0
9184,landesmiddn,landesmitte,1.0,1.0
9185,landesmoasta,landesmeister,0.9999999403953552,1.0
9186,lebewesn,lebewesen,1.0,1.0
9187,lebmsweak,lebenswerk,0.3705688714981079,0.9996361136436462
9188,lebn,leben,0.9999985694885254,0.7241498827934265
9189,linke,linker,0.9999961256980896,1.0
9190,linkn,schwäbischen,0.9929774403572084,0.6357462406158447
9191,linksschrägboikn,linksschrägbalken,1.0,1.0
9192,linksseiting,linksseitigen,1.0,0.9999998211860656
9193,linzer,oberösterreichische,0.999546229839325,0.9997622966766356
9194,lipowana,lipowaner,1.0,1.0
9195,lisala,lisalas,0.9999988675117492,1.0
9196,list,liste,0.9999987483024596,0.9999999403953552
9197,listn,listen,0.999990701675415,0.9999998211860656
9198,listn,überblick,0.7965807318687439,0.3959159851074219
9199,listnvakaffspreis,listenverkaufspreis,0.995166003704071,0.8615671396255493
9200,litauischn,litauischen,1.0,1.0
9201,literatua,exilliteratur,0.9854225516319276,0.9999930262565612
9202,linkm,linkem,0.942105770111084,0.9999999403953552
9203,literatuahistorika,literaturhistoriker,0.999999225139618,0.999999701976776
9204,liegt,steht,1.0,1.0
9205,liegt,verläuft,0.9999995827674866,1.0
9206,liegtaf,liegt,1.0,1.0
9207,liengda,liegender,0.6141659617424011,1.0
9208,likana,likaner,1.0,1.0
9209,limfjord,limfjordes,1.0,1.0
9210,lindenbeag,lindenbergs,1.0,1.0
9211,lindenberg,lindenberges,0.9999997615814208,1.0
9212,lindleinsgrobn,lindleinsgrabens,1.0,1.0
9213,lindnhof,lindenhof,0.9998589158058168,0.9999573826789856
9214,linianlängan,netzlänge,0.7864844799041748,0.9930897355079652
9215,linienvakeah,linienverkehr,0.99999737739563,1.0
9216,link,linker,0.9933810234069824,1.0
9217,linka,linke,0.5940678715705872,0.9999958872795104
9218,literatua,literatur,0.9999977350234984,0.999990463256836
9219,literatuahistorika,literaturhistorikern,0.999932587146759,0.9999753832817078
9220,liegt,mündet,0.99616140127182,0.9917268753051758
9221,lokoiisiarung,lokalisierung,0.9175586104393004,1.0
9222,lokoizeidung,lokalzeitung,0.9964978694915771,1.0
9223,londflächa,landfläche,0.9982271790504456,0.9997059106826782
9224,londhaus,landhaus,0.9999715089797974,1.0
9225,londkoartn,landkarten,0.9597785472869872,0.9457625150680542
9226,londschoftsschutz,landschaftsschutz,1.0,1.0
9227,londschoftsschutzgebiet,landschaftsschutzgebietes,1.0,0.99996417760849
9228,londstod,landstadt,0.8611162304878235,0.9641921520233154
9229,longam,langem,0.8677240014076233,1.0
9230,longgstreckde,langgestreckte,0.9999169111251832,1.0
9231,longgstrecktn,langgestreckten,0.9958723783493042,1.0
9232,longhaus,langhauses,0.754408597946167,1.0
9233,longjearing,langjährigen,0.4248380959033966,0.6286817193031311
9234,longlaufloipn,langlaufloipen,1.0,1.0
9235,lokoiboh,lokalbahnen,0.833827555179596,1.0
9236,literatuamuseum,literaturmuseum,1.0,0.9999998807907104
9237,lokoia,lokaler,0.8351038098335266,0.9998933672904968
9238,litle,litlesotra,0.9999990463256836,1.0
9239,liturgiewissnschoft,liturgiewissenschaft,1.0,1.0
9240,loatagebirge,leithagebirges,1.0,1.0
9241,lob'n,preisen,0.9999931454658508,0.8530781865119934
9242,lochgraben,lochgrabens,1.0,1.0
9243,locka,locker,0.9717245101928712,1.0
9244,lockara,lockerer,0.9973261952400208,1.0
9245,lodn,loden,1.0,1.0
9246,log,tallage,0.9813554883003236,0.9999921321868896
9247,logbezeichnung,lagebezeichnung,0.9999995231628418,1.0
9248,logebezeichnung,lagebezeichnung,0.9942334294319152,1.0
9249,lohboch,lohbach,1.0,1.0
9250,lohgrobn,lohgraben,1.0,1.0
9251,lohrbach,lohrbaches,1.0,1.0
9252,lohrbachtoi,lohrbachtals,1.0,1.0
9253,lohrboch,lohrbaches,1.0,1.0
9254,loiretoi,loire,1.0,0.7659077048301697
9255,loisachtoi,loisachtal,1.0,1.0
9256,loitzendorf,gemeinde,0.991516649723053,0.6051637530326843
9257,lokals,lokales,1.0,1.0
9258,lokalzugstreckn,lokalzugstrecke,1.0,1.0
9259,liegt,ruht,0.8529606461524963,0.9992507100105286
9260,leichte,leichtem,1.0,1.0
9261,leichttuam,leuchtturms,0.9426002502441406,0.9999963641166688
9262,leidendorf,weidenbach,0.9999975562095642,1.0
9263,leidn,leid,1.0,1.0
9264,leidnsstaziona,leidensstationen,0.9999991655349731,1.0
9265,leinì,leini,1.0,1.0
9266,leisaabau,linsenanbau,0.9981220960617064,0.9998616576194764
9267,leisaabau,linsenanbaus,0.8201342225074768,0.9999114274978638
9268,leistn,leisten,0.9999997615814208,1.0
9269,leistung'n,leistungen,0.9999619126319884,1.0
9270,leit,gab,0.2677970230579376,0.9999918937683104
9271,leit,leute,0.3103098273277282,0.9927987456321716
9272,leitbuidl,leitbild,0.9999998807907104,1.0
9273,leitenda,leitender,1.0,1.0
9274,leitgwoit,leitgewalt,1.0,1.0
9275,leitstej,leitstelle,0.9999961853027344,1.0
9276,leitt,leitet,0.9998877048492432,0.9994194507598876
9277,leichtathletikwettbeweab,leichtathletikwettbewerbe,1.0,1.0
9278,leichta,leichter,0.9998902678489684,1.0
9279,lech,lechs,0.9999991059303284,1.0
9280,lechfeld,lechfeldes,0.9999998807907104,1.0
9281,ledzdn,letzten,0.7676860094070435,0.9288392663002014
9282,leffla,löffler,0.2793489396572113,0.9999732971191406
9283,legend'haund'lt,legende,0.9888511896133424,1.0
9284,legendnhoftn,legendenhaften,1.0,0.9999999403953552
9285,lehensbriaf,lehensbrief,1.0,1.0
9286,lehensdoaf,lehensdorf,0.9999767541885376,1.0
9287,lehensgüta,lehensgüter,1.0,1.0
9288,lehensvazeichnis,lehensverzeichnis,1.0,1.0
9289,lehna,lehnen,1.0,1.0
9290,lehnsherrn,lehnsherren,1.0,1.0
9291,lehr,lehre,0.9994596242904664,0.9884343147277832
9292,lehra,lehrende,0.9999977946281432,0.9993565082550048
9293,lehra,lehrer,0.7541713118553162,0.4948724806308746
9294,lehra,unterrichtete,0.625354528427124,0.9899150729179382
9295,lehrgäng,lehrgänge,1.0,0.9999998211860656
9296,lehstenboch,lehstenbach,1.0,1.0
9297,leichnsäck,leichensäcke,0.9999998807907104,1.0
9298,lemsmiddlindustrie,lebensmittelindustrie,0.8995571732521057,0.9249163866043092
9299,lemsqualität,lebensqualität,0.582880973815918,1.0
9300,libischbrunna,libischbrunnen,1.0,1.0
9301,lichtunga,lichtungen,1.0,1.0
9302,lied,liegt,0.4653610587120056,0.9999999403953552
9303,liedgd,liegt,0.9285240173339844,0.9947416186332704
9304,liefad,liefert,0.9999388456344604,1.0
9305,lieg,liegt,0.9419408440589904,0.9722360968589784
9306,liegd,befindet,0.4148507118225097,0.9949244260787964
9307,liegd,führt,0.755861222743988,0.4192759096622467
9308,liegd,gehörte,0.4541983306407928,0.9800719022750854
9309,liegd,grenzt,0.7874037027359009,0.8983380198478699
9310,liegd,lag,0.7112266421318054,0.9662973880767822
9311,liegerstatt,liegestatt,1.0,1.0
9312,liegnde,liegende,0.997255802154541,1.0
9313,liegt,beginnt,0.9994385242462158,0.9999974966049194
9314,liegt,berührt,0.9989203214645386,0.9803707599639891
9315,liegt,fließt,0.9998429417610168,0.9703474640846252
9316,lichtensteina,lichtensteiner,1.0,1.0
9317,libertystui,libertystil,1.0,1.0
9318,lemsweadesdn,lebenswertesten,0.280145913362503,1.0
9319,libanonboh,libanonbahn,1.0,1.0
9320,lendaspezifische,länderspezifische,1.0,1.0
9321,leningrad,leningrads,0.9999999403953552,1.0
9322,lerau,leraubach,0.7673007249832153,0.9999935626983644
9323,leschen,löschen,0.5990115404129028,0.9995906949043274
9324,lesn,lesen,1.0,0.9939411878585817
9325,letzt'n,letzten,0.9693974852561952,0.8943129777908325
9326,letztas,letzteres,0.9992136359214784,1.0
9327,letzte,aktuelle,0.6829949617385864,0.9998399019241332
9328,letzte,letzten,1.0,1.0
9329,leuchtenberg,ort,0.8288131356239319,0.218640848994255
9330,leuchtenberga,leuchtenberger,1.0,1.0
9331,leugastboch,leugastbach,1.0,1.0
9332,leukemie,leukämie,1.0,1.0
9333,lezdam,letzterem,0.6581490635871887,0.9999863505363464
9334,liabmo,liebmann,0.9999074339866638,0.9999997615814208
9335,liacht,licht,0.4383511543273926,0.8471832871437073
9336,liadl,liedl,0.9999964833259584,0.9999999403953552
9337,liafern,liefern,0.406227707862854,0.999558448791504
9338,inschriftn,inschriften,1.0,1.0
9339,inschbruck,innsbruck,0.8941630721092224,0.8897137641906738
9340,grenz,limes,0.5632035136222839,0.5922241806983948
9341,graz,grazer,0.7666063904762268,0.999601423740387
9342,grealond,grünland,0.9066876173019408,0.9997031092643738
9343,grechnat,gerechnet,0.6571700572967529,0.9999999403953552
9344,greglt,regelte,0.9553062915802002,0.9849116802215576
9345,greglt,regelten,0.9909834861755372,0.5796782374382019
9346,greisfreie,kreisfreie,0.999983251094818,1.0
9347,grenz,begrenzen,0.473764568567276,0.3809552788734436
9348,grenzboch,grenzbach,1.0,1.0
9349,grenzgebietn,grenzgebieten,1.0,1.0
9350,grenziwagong,grenzübergang,1.0,1.0
9351,grenziwaschreitndn,grenzüberschreitenden,0.994208812713623,1.0
9352,grenzkomm,grenzkamm,1.0,1.0
9353,grenzn,liegen,0.985918402671814,0.9999802112579346
9354,gratis,kostenlose,0.9997406601905824,0.9974004626274108
9355,gratgewöjbe,gratgewölbe,1.0,1.0
9356,granitstoabruch,granitsteinbruches,0.9999999403953552,1.0
9357,gosthaus,gasthaus,0.9755075573921204,1.0
9358,gotischn,gotischen,1.0,1.0
9359,gotland,gotlands,1.0,1.0
9360,gotteshaus,gotteshauses,1.0,1.0
9361,gotthardbearg,gotthardsberg,1.0,1.0
9362,gottung,gattung,0.998454451560974,0.6562274098396301
9363,gotzbertswinden,gozbrehteswinden,1.0,1.0
9364,graben,grabens,1.0,1.0
9365,grabenmühlboch,grabenmühlbach,1.0,1.0
9366,graf,grafen,1.0,1.0
9367,graf'n,grafen,0.9999999403953552,1.0
9368,grafikn,grafiken,1.0,1.0
9369,grafischn,grafischen,0.9999998807907104,1.0
9370,gramlich,krämer,0.9994927048683168,0.9999991655349731
9371,gran,grand,0.9999994039535522,0.9999994039535522
9372,granada,granadas,0.9458953142166138,0.9997914433479308
9373,grandiosa,herausragenden,0.9931809306144714,0.991222620010376
9374,grenzschutz,grenzschutzes,1.0,1.0
9375,grenzt,grenzte,1.0,1.0
9376,grenzt,nachbargemeinden,0.7004520893096924,0.9189143776893616
9377,griachisch,griechisch,0.9994586110115052,0.9993536472320556
9378,griachisch,thrakisch,0.993286907672882,0.97973895072937
9379,griachn,griechen,0.5315647125244141,1.0
9380,griagsgbiid,kriegsschauplatz,0.97147399187088,0.9999991059303284
9381,griagt,bekommt,0.9899312853813172,1.0
9382,griasboch,griesbachs,0.9999903440475464,1.0
9383,grichtliche,gerichtliche,0.9932854771614076,1.0
9384,grichtsvahondlunga,gerichtsverhandlungen,0.3222545683383941,0.9999998807907104
9385,grimentz,anniviers,0.7167401909828186,0.999659299850464
9386,grind,gegründet,0.3152218461036682,0.9932318329811096
9387,grindd,gründet,0.997490167617798,1.0
9388,grindungsbuach,gründungsbuch,0.9764615893363952,1.0
9389,grindungsjoar,gründungsjahr,0.9971008896827698,0.8209565281867981
9390,grindungszeid,gründungszeit,0.9931721091270448,0.9999119639396667
9391,griachaland,griechenlands,0.9992271065711976,0.9999995827674866
9392,grenzts,grenzt,1.0,1.0
9393,greßtnteis,großenteils,0.964899480342865,1.0
9394,grenzweat,grenzwert,0.9999988675117492,1.0
9395,grenzwoi,grenzwall,1.0,1.0
9396,grenzz,grenzt,0.5242624878883362,0.9995121359825134
9397,gressan,größerem,0.9870575666427612,0.999665915966034
9398,gresste,grösste,0.9119170308113098,1.0
9399,gresste,umfassendste,0.7887916564941406,0.9999999403953552
9400,grettstadt,gemeinde,0.8648324608802795,0.9937968254089355
9401,greßde,größte,0.6787593364715576,0.9649588465690612
9402,greßte,bevölkerungsreichste,0.991989016532898,0.9999999403953552
9403,greßten,größten,0.6904749274253845,0.9905884861946106
9404,greßtm,größtem,1.0,1.0
9405,gossne,gegossene,0.8658525943756104,0.9999508261680604
9406,gossn,gegossen,0.9997912049293518,0.99187433719635
9407,gonzjährig,ganzjährig,1.0,1.0
